Server_Workload(%),Inlet_Temperature(°C),Cooling_Unit_Power_Consumption(kW)
78.46846993417009,23.491905299828197,0.89
62.01636018249621,22.594480308164396,0.68
71.2699696566508,22.255537575534905,0.75
50.777797959085405,20.926382248722145,0.64
33.67570799973435,18.326278179728103,0.52
68.77458370967994,23.256382914190286,0.81
57.1234894915592,20.577672789704327,0.62
61.915346308935966,21.486434357945736,0.63
66.228396244106,20.51265955883819,0.69
64.53169638624495,22.53475405830178,0.73
81.48483523615583,24.192694599589643,0.89
37.41975678690773,18.419487159564785,0.52
60.73931208483533,21.481149238559617,0.69
40.52083725980189,18.559051678720596,0.51
75.89442295143976,21.655082359454088,0.94
68.7261516444747,23.05169199157072,0.76
66.91974411627038,20.070678060892803,0.84
62.60018498300395,21.060062164672196,0.72
79.20163106027462,23.32231573733776,0.8
63.866172708179285,21.840056027787128,0.84
92.63876449696266,24.234667533526263,1.02
52.4317373253556,19.91872121431062,0.68
51.85419769341738,19.576061077442645,0.68
58.75768149097904,20.80036032804725,0.65
37.98189076748306,19.18932614992312,0.6
53.743110804981015,21.61255945700448,0.7
67.71986515517993,20.972733087769164,0.85
66.2514863927899,20.321377638214106,0.81
85.71441693638425,25.24257762367975,1.0
41.723602192641565,18.159644609647028,0.66
100.0,24.13578113382696,0.98
44.922114776678,19.520441778876773,0.68
77.62964779563913,22.9998540360814,0.83
81.6296533534535,24.48484084973758,0.89
50.0923574862947,20.820015095833483,0.74
57.789535150244205,20.68004773911157,0.7
73.31066323248817,21.373556625643047,0.78
55.122676061786194,20.25240005330507,0.61
58.305376410904486,19.352573221391157,0.62
60.53030141951651,19.969788416895,0.64
75.73626612396986,21.63703670080478,0.81
33.60647486553011,19.129555464161196,0.48
51.02825840020677,21.037990985353066,0.72
59.466758079353774,19.47865073156254,0.78
47.899650649893054,19.235340792184573,0.56
27.93849527567457,18.629754463795265,0.46
86.26777397119548,21.030733685214702,0.9
88.64299977088072,23.919737201304574,0.95
61.50557312318273,21.347859817157875,0.79
91.13034317118642,24.201488601787243,0.87
71.69792185612852,20.64114969807869,0.81
100.0,24.410978941593463,0.99
61.217747689841296,21.389784615274586,0.76
15.193397415317731,17.421772665323388,0.33
67.5345139194853,22.53016545490216,0.86
43.83430372935416,17.940468216165232,0.63
98.14894777233393,26.287849619921403,0.97
100.0,25.221697855982555,0.97
77.42353337394671,21.565441777749,0.79
46.49503357296609,20.06083694299391,0.68
34.5324464447489,17.572279889292005,0.46
83.94709753419127,23.969800083677946,0.89
49.01276330766903,19.544500872932662,0.64
79.34002598843249,23.412376654604337,0.86
85.93412383533759,25.260611264535804,0.88
74.42662241223454,21.72683310025675,0.89
50.54918495630993,19.718635555138565,0.6
75.70622479026561,21.853536879985224,0.84
78.00843390651583,20.425804044868475,0.81
32.607457773336044,18.047697303224066,0.54
41.31937645855381,18.91791295406713,0.65
70.59398147944367,23.964013760012627,0.73
62.40071665433544,22.48878879964531,0.81
73.55404994733686,22.33735411961696,0.89
55.44841473167388,21.30474841177856,0.66
100.0,24.965918204572105,1.03
35.764050256844705,18.42460821923838,0.56
52.307764005523154,21.051740116060184,0.59
25.00057136133075,17.41030040761272,0.4
100.0,25.20196528649653,0.99
96.79623678168532,24.179650539440296,0.97
55.63063863750412,20.336839672272664,0.72
56.58305831874609,19.443463540962103,0.78
77.60230675502528,21.82730325556584,0.73
76.4936316927692,22.05410633311746,0.86
100.0,24.984673813374343,1.02
77.92312590859375,23.582495079051,0.97
78.36021789389082,21.00629515910257,0.98
43.00329927572423,19.18799987476525,0.64
61.57608298483771,22.11839360896947,0.58
56.63839655794794,20.902864546100027,0.65
88.46782550844014,24.651775306261055,1.06
49.01473203167848,20.146242144488948,0.61
64.13010901579987,20.314440918878407,0.68
90.03803683269176,24.093370843153057,0.93
100.0,24.682815315990503,0.98
51.90478898990792,19.772049449518494,0.59
82.0668054860821,21.88249858320023,0.85
71.27482369563832,22.058942687102544,0.8
65.35398713232046,20.74297245806175,0.87
64.04746016425935,19.058937961641767,0.84
43.93731240887689,19.18272023168038,0.61
88.07415077444855,23.37715631952349,1.02
58.294981965685984,20.70154910928044,0.66
53.95920608442677,20.417163834384933,0.74
44.21519459436807,19.991720979124903,0.55
69.1947667513061,21.81194799405844,0.78
45.0518325596102,19.9983580506488,0.51
45.50405961683266,18.19957012080181,0.53
25.6703313385862,15.9395227691056,0.37
75.26864758986507,22.86549378780538,0.93
90.62158714825324,23.14546403539795,1.02
65.23935570194116,20.9617232780112,0.83
39.41131232618432,18.93010540035278,0.54
35.589037604998936,19.00350350962439,0.57
90.67671991759308,23.41145116959927,0.95
36.68743368652049,18.125840339037158,0.65
74.47045067644353,22.77569510713109,0.93
18.95181068517492,16.26447282267421,0.41
54.89751801510217,20.19800418509504,0.71
57.52169975886463,20.37706250293812,0.6
60.69118941678608,21.01069124876456,0.71
64.33808103450781,23.43778344395527,0.8
76.16699219515019,23.463027522634665,0.9
100.0,26.42494243561221,0.98
88.84006572886526,22.46159204499805,0.9
50.534436733231495,21.884344150768392,0.62
78.84027460269174,22.25620810827183,0.84
71.35275804467159,21.360982203025344,0.83
62.6062047728091,20.123988828435863,0.71
76.24770640075687,23.85155708539071,0.86
83.60651995402078,24.147954432820505,0.96
92.16939191886148,24.09802374424433,1.0
73.15397250077945,22.671629119004688,0.81
59.356511414122224,21.991528400660076,0.75
94.81253413510558,25.10192688363345,1.02
92.18493173850352,23.0250253815122,0.93
82.04419296252364,23.508988253343585,0.96
57.23267979610545,20.46415683490992,0.76
58.73263640770962,20.94216152898462,0.74
63.70348391476308,20.936700539357098,0.8
54.83495613719882,21.81786603069141,0.61
68.54384561449913,23.000820703640034,0.74
74.95350924855582,21.37402660381692,0.97
39.82722151472605,18.26274824565934,0.46
51.605262605965294,19.78600076627655,0.7
72.90901790485987,20.821918072492288,0.92
66.48750652403325,21.663951009644936,0.77
60.194139494107134,22.15792059375731,0.71
62.63589223060402,22.002919147372346,0.68
69.90625228160938,22.251064200605487,0.76
59.1965846881025,21.14955638884385,0.83
47.33706177039947,20.682988886323148,0.64
38.73522246725629,19.086109524494137,0.66
75.19800460233157,24.45540497686014,0.89
100.0,23.985396445606128,1.03
50.05871371291974,20.320149571444254,0.62
49.48096321398299,21.063269619682515,0.57
68.19911972768992,21.91440331014734,0.73
80.21063857183273,24.93196193895602,0.85
62.780263694066925,22.600229920223708,0.82
91.3153712295498,24.106983460787216,0.96
34.780178899704765,16.970178499622662,0.51
53.31716953062292,18.475822999959533,0.58
76.67814283950669,22.769083885414386,0.83
55.932687136987184,20.18527532659889,0.78
70.698027487495,21.602896565471436,0.89
48.0188832387184,20.098368779990583,0.67
77.22641651177437,22.96101702207056,0.89
46.28030316276384,19.245288729704548,0.58
49.48528661462771,19.1315578469831,0.67
61.18977613814603,22.010899689017904,0.79
95.3239602405868,25.130374429670084,0.9
86.50795560953043,24.765763239845164,0.97
60.21631787045697,20.74773347614166,0.68
51.59937735067089,20.44423912289905,0.73
77.49392153540302,22.28359505076813,0.89
34.127757009715815,18.83346141360297,0.43
84.38919419317267,22.12004842880848,0.88
45.05953088023991,19.69126565871821,0.6
100.0,26.667898989732493,0.97
65.88042043404779,21.60128734932261,0.73
69.16190122360541,21.494166941309803,0.82
48.81369223655102,19.7196855510434,0.7
85.1812700870212,24.841142298880325,0.87
97.13371559053786,24.48709563950373,0.95
74.304929971239,22.8590487141262,0.87
62.51261002902773,21.9260223642978,0.83
76.46100664061458,22.67269831640281,0.77
64.46210651655562,22.720008823203028,0.73
43.30358612116176,21.122274378044366,0.51
83.13001447425034,24.507276156041712,0.89
66.73291844636474,22.645754300072674,0.75
44.84514045670352,18.46553000923261,0.63
40.03015551478301,20.478259835390823,0.52
49.26722941066757,20.65412754313538,0.63
25.764668193400425,16.451800938861336,0.51
83.91281257256527,23.661647628525916,0.87
77.39562968065559,23.20356195800841,0.86
73.54473294282164,23.96929582176903,0.78
37.6743354700582,18.7323679678024,0.47
46.60703956479036,20.10276357680034,0.6
83.06663244817128,22.52643379768558,0.9
40.47154716387813,20.975390307668743,0.57
14.532596666227548,15.97485751559347,0.35
93.43710896477236,23.641964877393807,0.93
40.15421105927091,19.20546313262003,0.47
100.0,25.80756579910576,1.0
42.74469545565516,19.56486091256796,0.64
55.813649903859925,20.050041105850905,0.73
93.41077149249804,24.138887827773665,0.95
28.611342497284696,16.484185267252702,0.53
90.19397240582212,22.22860624501484,0.97
71.68237746844697,22.57664220283625,0.87
49.9466346187934,20.209239884170657,0.7
83.04624318106588,22.826112880679357,0.98
72.83001094688682,23.40981218044544,0.84
74.54477658847952,24.12947214945877,0.89
69.3641824922769,21.287938192876567,0.89
62.54961248550855,20.592864930907457,0.71
72.24470355525214,21.46736520297384,0.72
76.84674340270671,21.80406782031385,0.84
74.14374437047323,23.196395938689005,0.91
46.55695518898371,18.80531998557609,0.58
65.38824727327818,20.48611025780475,0.71
48.92878777197856,20.0949469528114,0.66
61.50924613850744,20.626546430881145,0.69
51.03335624222342,19.90157372148198,0.68
55.28357472699153,21.24627953996694,0.7
66.90737481841862,23.50246575221085,0.79
54.49569516968536,20.516460465421023,0.69
48.27394162917858,20.840106953045844,0.55
61.845350890345344,20.909388060928187,0.85
59.3259354010168,21.49270267382925,0.62
54.97328697820883,19.82398835095373,0.72
92.29778875700094,24.223181580797533,0.87
67.31984434545612,20.86490371544884,0.75
38.79162714599351,20.37984553504598,0.59
67.50581991359688,21.500884620001024,0.74
73.35696684008127,22.788889967219827,0.8
57.00279394831739,20.797459701660696,0.66
44.08678329743931,18.159399791331715,0.59
92.25807049627792,24.3027999950613,0.97
100.0,24.886151081165444,1.02
49.33231226761528,18.84401551935237,0.6
75.18161169519838,20.628391371975912,0.91
45.12058759818103,17.676152002912062,0.54
97.35538153386446,25.519035228293497,0.92
83.38956119315668,23.34394991473382,0.87
74.99752731968256,21.046438377051057,0.82
76.34265398959036,22.09785005243236,0.88
67.43930397364772,23.83123789974699,0.76
69.24116522161292,21.55786671176117,0.86
86.01784167352004,24.772271553967396,0.9
59.750834907740526,19.496330068747,0.78
64.36911248424379,21.029055922635067,0.71
81.55919074463125,23.23294712177571,1.01
68.40470893205065,22.04825899002753,0.9
61.59785015521928,20.678498404242102,0.68
89.73826968981689,24.13433940092225,0.89
70.03924228365669,21.643283367700025,0.82
38.13632330697911,18.559676142192707,0.54
33.77726276436096,19.60711826296921,0.52
72.45852538133443,21.024555684667277,0.82
19.151724433449203,16.209334299120517,0.41
53.84413250758772,19.07151176424868,0.65
98.11778072703348,24.508799754710985,0.96
53.1694784862665,18.923694315486408,0.63
78.6696353463096,23.898271095807555,0.82
94.27246965456912,25.37245524133841,0.96
79.56327317330704,23.48193163066659,0.83
64.15467341398802,23.20329945824541,0.79
73.35778000880775,21.36603047752674,0.85
70.22653688557004,21.311189640914407,0.81
100.0,23.61382096442182,1.04
42.49942806365718,18.43439113448874,0.62
51.15566334385375,18.380042707017694,0.68
49.36479298548764,19.113680842146344,0.59
73.0161632678718,21.917098109842485,0.89
99.61860048341396,26.24650509372184,1.03
78.96111262727138,22.578451165698954,0.89
61.87375990284183,21.00695671804916,0.69
58.71242633524495,20.733529747080052,0.79
54.63260371681424,21.461572446427663,0.62
16.06987700086578,17.296610540947107,0.41
61.07479212881768,21.319603213166538,0.63
70.5453548629873,22.549211931064463,0.69
62.79482898674891,20.018501122690907,0.79
77.1078011159108,21.86208211859168,0.86
81.90149068598906,23.48995020200792,0.9
44.70997778583634,18.5298047483713,0.69
18.989452239746758,16.205741725705977,0.42
94.53652383178922,24.60350667856422,1.06
59.62933584907523,20.78456947896328,0.69
78.44087280112394,22.195724854729008,0.94
61.69298475964331,21.440894123601318,0.71
66.54252853655908,21.06075424957536,0.88
72.23293346181553,21.054968617379856,0.85
80.21522188888801,22.53158958100055,0.85
81.9144306978232,20.307010300414163,0.91
42.28672592780234,19.312071982114414,0.64
42.58428194893618,19.74743500111195,0.63
60.04143820147301,20.59707450364152,0.76
66.25884881128178,21.30331515790436,0.84
76.10074537352706,23.07768944314151,0.76
49.9298543417045,20.60247162596464,0.69
80.97691130643466,23.0141532251416,0.88
70.09864004734021,20.6765295376042,0.76
84.2292502598199,23.24902297219723,0.99
60.4548247064351,22.063816886731367,0.74
41.38514356135752,20.42131168817605,0.58
38.67228615881429,19.21365668916551,0.49
82.7361634139567,22.54689040323349,0.91
82.64194747507733,22.920927581297978,0.96
100.0,24.36878757168842,1.04
69.59278520903285,21.43446121337649,0.82
69.3978850303122,23.663935168627425,0.73
55.86338792238273,19.513753792085616,0.68
71.99402491716666,22.454275278399493,0.87
74.63118435745386,20.91865462176317,0.72
61.3903374691838,22.02622314282243,0.69
98.60572302399216,25.70628385732518,1.05
86.7199243838752,23.69546012241956,0.79
73.44533447203781,23.47607693276585,0.9
62.10202517010528,20.35606033728325,0.71
68.43892368618842,21.338226870031885,0.84
94.24047320435346,25.0807794528099,0.9
54.8936886533012,20.74880486846013,0.71
54.822123623591104,21.05589108093339,0.69
100.0,25.529789296371945,1.01
100.0,24.180648930192227,1.01
60.84829931023724,21.57096871656372,0.76
68.6606285262824,21.132500166039367,0.79
71.47432843134978,21.714676692439276,0.79
53.4965938271744,19.42033606076177,0.59
100.0,23.64357008212873,0.93
57.94823939631642,20.50230962678036,0.67
40.02459881443326,18.932506476105136,0.42
54.47882779058399,19.48908941402622,0.69
25.836913457215665,17.849298380367646,0.47
94.44047672195596,24.108808172258623,0.99
100.0,26.20764323152967,1.04
59.995569073355725,20.244146892552298,0.69
40.53367056316792,20.007726367567106,0.56
45.31695612863676,18.677247785049964,0.65
90.8752396028718,24.65283151914737,1.06
100.0,24.76594274784781,0.93
82.47743876979162,23.256997688233444,0.96
51.03859526505451,19.235733117016675,0.65
56.06870443470889,22.09060467628729,0.72
23.589432020679283,16.793696827966656,0.44
90.97760678271015,24.22286738303576,0.89
88.82024683235662,23.54067243054774,0.92
84.74295413078232,23.48899521831743,1.02
21.563578568586088,16.742704754245086,0.46
21.659209698213743,19.028293432297712,0.45
93.1157876186077,23.486393715199533,1.09
65.03124842983509,19.987035724785123,0.72
66.6025191310956,21.859694967754937,0.76
73.22758970112537,23.117294964697592,0.79
80.46003979369591,23.611381437577847,0.94
75.5073457744726,21.672139408943305,0.8
63.346739848418174,20.43047091410677,0.81
63.32315377857751,20.69845496171212,0.72
27.69556797055622,16.21586745853688,0.39
56.915350718268805,20.418333822193997,0.62
90.90607350905636,25.49856252831387,0.9
100.0,24.86036827924269,1.01
46.26904795774927,20.63806719498928,0.57
86.81050130318872,22.8419893703516,0.88
73.17063158729972,21.76950847253093,0.91
69.31352179755618,23.068873256932715,0.82
73.4808154734078,22.96778454729595,0.81
33.9346360877056,17.71074619277083,0.43
84.58742379017664,24.42455107670164,0.96
92.17314109825128,24.74398433770929,1.06
29.72018707316457,16.933153285143725,0.42
80.45947301440229,24.136779696068345,0.82
61.76110922950746,22.780247471618843,0.77
87.8778268464617,23.87329458759627,1.04
39.10742340689566,19.415289560627887,0.59
64.38425328428269,20.43542972200697,0.76
83.52657394994651,21.658000203410023,0.88
100.0,24.10923380453349,1.1
83.15496663720182,23.65151908481469,0.97
73.06023016629806,21.542568439419437,0.9
65.46878896227682,22.631602926362685,0.81
93.45861086991862,24.50462184631628,0.98
79.88213676550893,23.472079853370023,0.85
50.71708343724464,20.74775899534151,0.56
67.95677892192063,20.904392362711384,0.87
97.57601566059768,24.718382945082464,1.05
49.263838218878114,20.30591262713289,0.59
59.135087867324366,19.969538353678058,0.62
65.09249100209661,23.08006059530322,0.73
42.501334683277776,19.127493938672863,0.55
62.79220774123643,20.7707003391804,0.69
63.72802954388447,20.707134794290305,0.78
32.9394082629822,17.607449848109923,0.46
68.58551086540878,20.857812213736235,0.84
100.0,24.55223923632427,1.05
38.175918015075496,19.61607909721894,0.63
57.472130575380405,21.288975253294023,0.72
80.73451368660862,23.51435254057173,0.91
92.37100217900914,24.68693509411482,0.93
100.0,25.22354530153362,1.06
39.69049292346482,18.34064073131516,0.57
49.80773335511613,19.994535919742265,0.57
49.061372587703566,19.879200825700824,0.68
100.0,23.988398266571625,1.06
82.1670565593524,22.05356966780712,0.96
72.70247856999944,21.13450410001664,0.72
35.24714750434001,16.828206253082637,0.59
73.42947359398204,22.0057224855605,0.78
82.07648107918186,23.370648453934137,0.83
23.307472330121392,15.605022502855132,0.37
87.92246929743033,24.294332166304777,1.02
47.24705602075469,20.38523767858896,0.54
42.87754653698276,18.654428225235183,0.66
50.82079343188322,20.366545386571836,0.58
65.77733552808832,21.82306948822026,0.83
62.750640175214514,21.188477464150505,0.75
26.8161726051478,17.642402253796714,0.39
68.02520681861077,23.347601332738066,0.82
64.14137134531371,20.70422209951798,0.68
69.18801088026697,22.331827811057945,0.73
56.94774485673935,20.027126090207386,0.73
58.45578888951478,19.9523023577407,0.76
100.0,21.55111151311661,1.05
50.94018015427423,19.17236309979408,0.74
42.35519366231364,19.438234427562165,0.52
66.69462026158033,20.44254527817409,0.76
87.99629933796597,23.78187976846639,0.97
60.14368780627685,22.23547198575313,0.75
55.783094641659645,20.734276800095824,0.73
75.70554980911515,21.4800911954235,0.74
56.815965920604064,20.27087406555932,0.73
93.41750635348674,23.56101748982732,1.02
57.38626556273385,20.49798508119379,0.82
37.08905356996303,18.76575943130519,0.64
59.53603549084106,21.23060313287064,0.8
69.02558535109033,20.83684107087937,0.84
21.364462282564595,18.07113827136217,0.49
49.14733361065409,20.2312639185146,0.64
82.4508338718663,22.229601156095683,0.84
45.970145350102605,19.82279833819793,0.64
66.18273191634584,21.983656951400867,0.78
83.33619472248806,23.972048546424112,0.93
55.5326071959341,20.75994350094232,0.69
94.53794815304312,26.15478546496492,1.04
68.59909340673623,23.37384948563241,0.68
76.57830822055843,21.119619790273894,0.96
74.9531868848322,22.552968418053464,0.85
38.48189596979218,18.61672997742053,0.58
70.33998525901262,22.48217002347745,0.78
82.27167369428679,22.74656885342434,0.87
75.82084189691913,22.21017107975987,1.01
61.03835044696602,22.491878679347383,0.64
79.93253291506578,22.35289196601117,0.95
62.56101046252887,19.692752493918675,0.79
69.66251905627199,19.90015394474324,0.78
56.17292889637727,21.572283878927657,0.7
69.79544543845728,21.23353474386164,0.86
64.23069192637179,19.552318101467588,0.84
79.26230964042038,21.568252773126893,0.84
50.03006785346113,19.627678369609225,0.73
21.337253166673506,17.923385393380354,0.45
76.20128135492743,23.036366413289493,0.82
62.12056028200965,21.76598947744765,0.7
26.140849752306337,18.56478115575714,0.42
70.72957375563553,21.110052704196384,0.74
70.51249223379006,22.75393303980771,0.78
95.66464322355026,25.970122565974187,0.96
62.662345338684645,20.89864163530418,0.78
39.734041675872405,19.88578749300773,0.63
36.3854011075165,19.29083235303435,0.47
50.59604593706293,19.85399466859423,0.63
76.55399847755976,22.649437303976416,0.88
62.86002330313358,20.75285494181641,0.69
98.4745156821239,25.27547810812618,1.07
73.465519011763,22.421094460130856,0.77
39.78564035798463,19.255605195532983,0.55
63.02963057787173,22.45954371105752,0.87
66.14650131434578,20.887440918387394,0.71
67.52325979265034,22.28367296790891,0.83
74.01950730136575,22.91753923672768,0.83
75.69316731435636,24.696854688175257,0.9
100.0,24.676803244251964,0.98
72.99065279040904,22.49520308681637,0.93
47.525172110819966,19.602899980812857,0.54
52.78306048633682,20.06303250610891,0.66
51.05430811438036,20.354703896295018,0.56
71.15741051032252,22.95246767468512,0.81
40.90085029610727,17.762779935565867,0.5
57.308201020176455,20.355802128827712,0.78
52.95258603619209,20.67950643546489,0.62
10.0,16.25575753342427,0.34
55.37627445955708,21.025165567062416,0.74
65.2164104983867,21.113629931180988,0.66
100.0,24.30089993429047,1.03
43.63034836688012,19.506491248128643,0.51
42.39072677477076,20.066781226432557,0.53
89.14484489889695,23.49046051909274,1.04
49.20163844707782,21.086982348369137,0.68
84.03149833927725,22.587699303851757,0.96
57.1522856516078,20.52336264678785,0.68
79.86343222044651,22.168748175822383,0.89
77.55647418985235,22.71943035249808,0.82
39.36357166132991,17.570934481481682,0.53
50.62792587207064,19.62760888509204,0.64
100.0,24.67880070325265,0.94
88.66413624287608,21.631701014287447,0.89
65.60511296524123,23.64828040534268,0.7
43.86678096374592,19.21686306581338,0.66
60.682205040212864,20.412507075720995,0.65
50.7108618718674,18.446207889934957,0.71
100.0,25.82560396801172,1.06
47.77763914572448,20.804270774088536,0.61
53.244445400556806,20.793889068271884,0.65
48.73627513320258,18.46142888340592,0.56
41.174766819504974,19.555820441169725,0.59
81.43915089628389,21.83171997249376,0.87
89.83208132455948,23.70738956052391,0.99
62.835871382762775,21.28707632286544,0.7
95.17762801539928,23.50651177585437,0.97
37.72879970493699,18.41096488429572,0.62
75.33541439182632,23.6215221330216,0.82
78.69537258847006,23.232631727204865,0.8
68.2053928650166,20.93404987750764,0.72
52.58672394357415,19.917099236480947,0.67
79.36525977791253,22.374115439361702,0.91
48.46574896291649,20.6661142314651,0.65
34.70287633693262,19.16701227032831,0.56
64.76305478738588,21.28137035098453,0.69
84.0760925951493,23.86695003493747,0.94
73.1539612129841,22.819040249824724,0.75
92.86902610264366,24.65399117153197,0.97
59.691027694104456,21.19582449297172,0.68
65.36070597750418,21.292193520333058,0.7
58.08140508629332,20.56717231994309,0.65
38.11916141644828,19.28809922669164,0.48
53.2175709203311,22.55569608489799,0.62
65.18033314895673,21.7760347615922,0.89
99.85609817063246,24.467413504889443,1.04
42.46632596126148,17.85486595333852,0.63
68.20176247579926,23.526729276841493,0.76
90.8252302663609,25.38126853617068,1.03
57.40076233347942,22.07078792644503,0.75
64.48425572525515,22.96812372296652,0.73
62.92043368963654,22.39760342783036,0.73
36.00247638778936,19.223662037612424,0.63
64.60051040519843,20.11034564789368,0.74
52.99222085406225,21.343831135166507,0.72
85.98708332672041,23.118126319503297,0.95
71.76355676876905,23.42060123181499,0.85
82.54742123581757,23.22018220228249,0.96
40.99318140941418,19.65008653843566,0.53
44.93343774869351,18.01498129371375,0.67
48.10847738066386,19.502522207703677,0.7
47.59401818756894,20.321577429953063,0.64
59.12020839639247,21.192191549486918,0.73
40.67535793479943,19.462536274331068,0.55
44.48597047184061,20.22399599459792,0.49
59.38798071674216,21.81010018333513,0.68
68.53687338202805,22.58671243506409,0.75
45.02035682509097,20.814183087321027,0.53
70.565581099137,23.19416161483197,0.76
53.27066441749598,19.545104824335464,0.72
58.68796631884525,19.711899214686007,0.74
84.51092809735864,24.279251111627637,0.89
43.9763003837322,19.23153726811949,0.65
64.75748208501415,21.537554995366573,0.77
63.685553308251656,20.770676285288506,0.72
100.0,24.387263033426954,0.97
86.64523933755778,23.16338377048922,0.96
42.02343466790012,19.039617708109542,0.47
69.46015683751631,21.34208301630964,0.8
74.61230755342453,21.104106875824275,0.81
77.18896178516559,22.061859667548514,0.82
61.57301915751036,19.42691273328251,0.79
84.44934398258249,24.13921015348436,0.85
50.95803125230521,20.48486493102092,0.65
66.92731239267424,21.317360156616616,0.78
59.895575367679584,22.031310641423847,0.69
77.04837512685788,22.49231757931355,0.92
85.35635003773342,22.71750100699597,0.99
53.66324141335932,20.41354774566554,0.68
75.87907156018662,22.9871721256361,0.92
59.12866380863062,20.585461723327164,0.73
40.13564291847781,19.71341681539667,0.6
74.35480466305353,21.604216683015164,0.79
85.94671632348268,23.55990719530095,0.9
100.0,24.81234111981463,1.03
48.73038511004535,21.005440455666683,0.71
59.4331488164992,21.55694669735092,0.77
45.163777580679685,21.26616978013626,0.52
53.21902037029214,20.97778578396001,0.7
66.26401768339304,21.687959706562683,0.69
58.23327995961121,21.371748457986115,0.74
58.79860192116556,21.12350878295589,0.82
90.39196924554372,24.759347417712583,0.99
42.82946778757552,18.30383914785768,0.54
46.85293227573822,20.025275941329287,0.59
71.70704676886015,20.850689126421305,0.78
100.0,25.385079401105056,0.98
55.07318299593869,19.88338273829995,0.76
81.3164963027955,24.47232167413968,0.83
43.081262245421,20.02960377752973,0.52
90.80440952746136,24.942595134651807,0.85
85.11072136803747,24.09226593718067,0.91
58.98110296230767,21.19988378777436,0.72
68.19892725241837,22.65064564854364,0.72
77.95237326380939,21.51694493976265,0.96
89.12506718375198,24.082861053327758,0.98
38.76127865610954,19.680334109306678,0.51
86.19335344842563,23.612863738097527,0.89
74.54583423627585,22.374403479867865,0.93
48.2773392475064,18.817786409292506,0.65
71.95529129853384,21.550052759066507,0.72
58.71331881158067,20.10435830176412,0.63
85.4769688203109,22.26473304138532,0.97
68.9180943883159,21.399321373435964,0.69
61.84596017125622,21.79328368911406,0.74
69.42000776992904,21.233930226115,0.79
80.42987615334457,23.003347152148503,0.92
100.0,26.10266177622988,0.98
60.87154657399094,21.90641047167262,0.7
93.62629745750957,24.23326046989043,1.03
71.06557185843357,21.895471944268863,0.84
93.30598139788512,25.753087731389225,0.94
64.25118198960514,22.585537300120528,0.73
45.346983430196815,18.981990938863863,0.54
35.942235605023086,17.14855397323955,0.48
57.98058935464671,21.983019674828803,0.74
57.29543110785332,18.77987442657633,0.62
36.45445853888738,18.63571108893172,0.53
79.83691424608391,21.77124169002926,0.84
76.64233889059653,23.345797477017395,0.83
75.2573528225307,23.098383092990574,0.85
84.44420733785812,24.75137867324834,0.92
45.81460940046483,21.346952165326663,0.65
51.01830298846593,22.050589853163945,0.69
81.59252632698559,24.43732609938068,0.76
67.59995199060612,21.875669778082184,0.73
52.55820847054773,19.388288189317738,0.59
81.44766532483355,19.49561200056027,0.89
81.45646882578966,21.668118380331947,0.9
95.94711765793856,24.67027678407659,0.91
42.14119201401486,19.606929679585477,0.57
92.4284820591775,23.912270790379115,0.97
46.57890504125167,20.45786235426217,0.64
69.28553198107748,23.902073350533914,0.85
76.33102399901918,22.15307039399193,0.9
59.899866157042965,22.217368787255957,0.69
43.09353260537942,17.27934913863392,0.55
50.644265281930906,19.41439464962833,0.75
80.67549040517444,23.44661356855265,0.95
66.1274313664475,22.05193387981421,0.78
83.24552289012745,24.569015176487905,0.92
86.61236016907048,22.06805236446432,0.87
83.50307828957185,23.558874174079342,0.83
60.38162659932452,21.060674993362603,0.8
64.29996472904807,22.759008482681104,0.71
50.610746612019696,21.44228046305085,0.63
87.60180145421313,22.89303895994893,1.0
68.31764839624148,21.343218860394707,0.85
95.62808731034173,25.47149080290471,1.07
83.17968016324238,22.442692097004635,0.9
33.04085632967227,17.135850787864698,0.56
29.90983274352445,16.397867169495267,0.47
61.36033267938572,21.242813373234146,0.81
87.04597680920315,23.404214193165995,0.92
64.54302278835122,20.655721421492338,0.66
81.77185882969819,23.38092024619811,0.95
81.14214604374988,22.84871750597173,0.95
89.58628654791445,22.28623331135394,0.96
73.23348503162188,22.826486847804546,0.84
80.08468475768383,20.706377066542792,0.79
74.59192094659028,20.94422596387565,0.8
74.92123624448406,22.85419857649766,0.83
60.222661185826425,19.21723086679028,0.62
64.76108681604299,21.131853941185767,0.82
77.61431038798023,22.435337604886847,0.86
56.14703589862026,21.94228210619533,0.65
68.63664619489411,22.700247922352165,0.73
47.27465290548242,18.848003561761335,0.67
65.54997621107815,20.656794154651244,0.78
32.78163689484818,18.19614887729319,0.57
100.0,26.14861679058073,1.04
44.446360797678885,19.06956967901665,0.65
51.73502654526082,19.812323855082084,0.63
57.98790154696468,19.86368895639284,0.65
10.703507895949253,15.968809286602752,0.38
71.27914530754613,24.45708319918067,0.85
35.85639555500468,19.88992257649324,0.53
65.93397860814143,21.42870833645978,0.76
70.11420552406456,22.21140568477693,0.82
58.28078436626394,22.01048957341237,0.66
92.25152227760476,23.93877843842789,0.99
89.86837057386253,23.20658824212777,0.9
55.20926792051914,19.84864719837495,0.66
97.74395662535876,26.678547497436732,1.03
82.77703115573499,24.127225455617104,0.99
99.69666679704817,24.95231044902592,1.0
35.653519405703385,18.492007024887457,0.56
